cycle;name;location.x;location.y;location.z;name;heading;speed;destination;current_path;current_edge;real_speed;color;car_icon;target;is_arrived
1;Car3;813.8031853724516;810.9588769050091;0.0;Car3;223.7962594680358;0.7582127664675653;{780.9662606367797,779.4735131442447,0.0};([Road(11),Road(2),Road(13),Road(35),Road(32),Road(17)]) as path;Road(11);0.7582127664675653;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{66.4221104895696,844.8353314317355,0.0};false
1;Car4;210.9878292893261;922.152229019158;0.0;Car4;302.8487784185196;1.0416256457559456;{244.8879708232422,869.6477268007022,0.0};([Road(32),Road(29),Road(36),Road(37)]) as path;Road(36);1.0416256457559456;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{501.39724288258003,599.1834990912175,0.0};false
1;Car5;1684.4388773552507;853.3280758353262;0.0;Car5;125.77912946347466;1.2792007940638201;{1639.5648564465027,915.5952346351452,0.0};([Road(3),Road(25),Road(24),Road(11),Road(2),Road(13),Road(31),Road(36),Road(37)]) as path;Road(3);1.2792007940638201;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{501.39724288258003,599.1834990912175,0.0};false
1;Car6;204.074024586761;919.6106712259148;0.0;Car6;201.25854353570108;0.7951649780825807;{159.61060250546603,902.3121588809393,0.0};([Road(35),Road(31),Road(30)]) as path;Road(30);0.7951649780825807;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{91.63605446525617,821.9010205008381,0.0};false
1;Car7;1292.1952374218597;1149.6460055419889;0.0;Car7;169.63162558690473;0.8993663930810356;{1239.1144011045803,1159.357879113608,0.0};([Road(25),Road(24),Road(11),Road(2),Road(13),Road(14),Road(1)]) as path;Road(25);0.8993663930810356;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{838.1415704727988,39.11622780968901,0.0};false
1;Car8;92.1328431464531;501.66026022719024;0.0;Car8;144.37730555703163;0.875983946012802;{49.40917249201425,532.2730077522135,0.0};([Road(9),Road(17),Road(32),Road(35),Road(13),Road(2),Road(11),Road(12),Road(0)]) as path;Road(9);0.875983946012802;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
1;Car9;117.48671896997587;850.9437889340119;0.0;Car9;48.32801897299698;0.991625674565715;{157.0445602390627,895.3862744245671,0.0};([Road(30),Road(36),Road(37)]) as path;Road(30);0.991625674565715;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{501.39724288258003,599.1834990912175,0.0};false
1;Car10;757.6417906451853;803.6990636930274;0.0;Car10;223.34853124540203;1.2252989596411625;{704.1801648770411,753.2338111322933,0.0};([Road(26),Road(33),Road(35),Road(31),Road(30)]) as path;Road(26);1.2252989596411625;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{91.63605446525617,821.9010205008381,0.0};false
1;Car11;974.1606063739991;1006.0115559580286;0.0;Car11;294.95074818287776;0.3428078278068548;{982.8371898268562,987.3627263945958,0.0};([Road(26),Road(28),Road(12),Road(0)]) as path;Road(28);0.3428078278068548;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
1;Car12;1084.352415724526;769.173141039812;0.0;Car12;294.95074818268364;0.3211848512279798;{1092.4817142393279,751.70060668365,0.0};([Road(12),Road(0)]) as path;Road(12);0.32118485122797985;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
1;Car13;1123.273549427153;1148.8381945375752;0.0;Car13;223.34853124540103;0.7161077647977028;{1092.0286968709333,1119.3445277659969,0.0};([Road(15),Road(27),Road(26),Road(33),Road(32),Road(17)]) as path;Road(15);0.7161077647977028;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{66.4221104895696,844.8353314317355,0.0};false
1;Car14;263.5719736875102;901.5871331169258;0.0;Car14;302.95526943828753;0.8803358135269632;{292.30529599982975,857.2659834321781,0.0};([Road(35),Road(14),Road(1)]) as path;Road(14);0.8803358135269632;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{838.1415704727988,39.11622780968901,0.0};false
1;Car15;151.21845903675515;508.87582791306664;0.0;Car15;144.62472939713103;0.4018897445697121;{131.55694186509106,522.8357728611483,0.0};([Road(5),Road(6),Road(30),Road(31),Road(13),Road(2),Road(11),Road(24),Road(23),Road(15),Road(10)]) as path;Road(5);0.4018897445697121;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1613.0515903022024,1006.6894620511157,0.0};false
1;Car16;419.21230497107666;1231.8866076178535;0.0;Car16;29.496457676374057;0.20823718293622556;{430.08711042353946,1238.038388990518,0.0};([Road(39),Road(38),Road(28),Road(12),Road(0)]) as path;Road(39);0.20823718293622556;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
1;Car17;1238.6273584940768;620.5057009341657;0.0;Car17;134.32659221691983;0.8680020112600846;{1202.236510686808,657.7621791017782,0.0};([Road(4)]) as path;Road(4);0.8680020112600845;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1226.5812332739006,632.6124081724265,0.0};false
1;Car18;941.5553573044677;977.3047941109082;0.0;Car18;223.348531245402;0.9858581433220732;{898.5408923822113,936.7011685219542,0.0};([Road(28),Road(26),Road(33),Road(32),Road(17)]) as path;Road(26);0.9858581433220732;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{66.4221104895696,844.8353314317355,0.0};false
1;Car19;624.7728186742547;1256.1701367751768;0.0;Car19;160.90966032507004;0.9481728428906899;{571.0111869880683,1274.7766201189556,0.0};([Road(8),Road(39),Road(34),Road(32),Road(17)]) as path;Road(39);0.9481728428906899;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{66.4221104895696,844.8353314317355,0.0};false
2;Car0;925.1579334696855;917.7302867904468;0.0;Car0;223.7962594680358;1.0454795293148305;{879.8799664727195,874.3159514736353,0.0};([Road(27),Road(28),Road(11),Road(2),Road(13),Road(31),Road(36),Road(37),Road(20)]) as path;Road(11);1.0454795293148305;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{829.9301835848019,80.13972448222921,0.0};false
2;Car1;1664.5284128692465;880.9558218857471;0.0;Car1;125.77912946347466;0.832756847117081;{1635.3155259301138,921.4916025713936,0.0};([Road(3),Road(25),Road(24),Road(12),Road(0)]) as path;Road(3);0.832756847117081;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
2;Car2;348.50688488508456;1191.8891761113516;0.0;Car2;29.49645767637409;1.3822779734405015;{420.6938201405123,1232.7246876609856,0.0};([Road(34),Road(39),Road(38),Road(27),Road(23),Road(25),Road(3)]) as path;Road(39);1.3822779734405015;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1585.0335256932303,991.2620779725257,0.0};false
2;Car3;780.9662606367797;779.4735131442447;0.0;Car3;223.79625946803583;0.7582127664675653;{748.1293359011078,747.9881493834804,0.0};([Road(11),Road(2),Road(13),Road(35),Road(32),Road(17)]) as path;Road(11);0.7582127664675653;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{66.4221104895696,844.8353314317355,0.0};false
2;Car4;244.8879708232422;869.6477268007022;0.0;Car4;302.8487784185196;1.0416256457559456;{278.7881123571583,817.1432245822465,0.0};([Road(32),Road(29),Road(36),Road(37)]) as path;Road(36);1.0416256457559456;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{501.39724288258003,599.1834990912175,0.0};false
2;Car5;1639.5648564465027;915.5952346351452;0.0;Car5;125.77912946347467;1.2792007940638201;{1594.6908355377548,977.8623934349641,0.0};([Road(3),Road(25),Road(24),Road(11),Road(2),Road(13),Road(31),Road(36),Road(37)]) as path;Road(3);1.2792007940638201;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{501.39724288258003,599.1834990912175,0.0};false
2;Car6;161.18825960742618;900.0416402408615;0.0;Car6;228.32803153365438;0.7951649780825807;{129.46761839642403,864.4040848576492,0.0};([Road(35),Road(31),Road(30)]) as path;Road(30);0.7951649780825807;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{91.63605446525617,821.9010205008381,0.0};false
2;Car7;1239.1144011045803;1159.3578791136083;0.0;Car7;169.6316255869047;0.8993663930810356;{1186.033564787301,1169.0697526852277,0.0};([Road(25),Road(24),Road(11),Road(2),Road(13),Road(14),Road(1)]) as path;Road(25);0.8993663930810356;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{838.1415704727988,39.11622780968901,0.0};false
2;Car8;49.409172492014235;532.2730077522134;0.0;Car8;144.37730555703163;0.875983946012802;{6.685501837575387,562.8857552772366,0.0};([Road(9),Road(17),Road(32),Road(35),Road(13),Road(2),Road(11),Road(12),Road(0)]) as path;Road(9);0.875983946012802;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
2;Car9;157.04456023906266;895.3862744245671;0.0;Car9;48.32801897299701;0.991625674565715;{196.60240150814946,939.8287599151223,0.0};([Road(30),Road(36),Road(37)]) as path;Road(30);0.991625674565715;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{501.39724288258003,599.1834990912175,0.0};false
2;Car10;691.2882093232188;787.0675683928287;0.0;Car10;178.3689771169722;1.2252989596411625;{617.8000575149879,789.1601002569089,0.0};([Road(26),Road(33),Road(35),Road(31),Road(30)]) as path;Road(26);1.2252989596411625;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{91.63605446525617,821.9010205008381,0.0};false
2;Car11;982.837189826856;987.3627263945958;0.0;Car11;294.95074818287776;0.3428078278068548;{991.5137732797131,968.7138968311631,0.0};([Road(26),Road(28),Road(12),Road(0)]) as path;Road(28);0.3428078278068548;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
2;Car12;1092.4817142393279;751.70060668365;0.0;Car12;294.9507481826837;0.3211848512279798;{1100.6110127541297,734.228072327488,0.0};([Road(12),Road(0)]) as path;Road(12);0.32118485122797985;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
2;Car13;1092.0286968709333;1119.3445277659969;0.0;Car13;223.34853124540103;0.7161077647977028;{1060.7838443147136,1089.8508609944186,0.0};([Road(15),Road(27),Road(26),Road(33),Road(32),Road(17)]) as path;Road(15);0.7161077647977028;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{66.4221104895696,844.8353314317355,0.0};false
2;Car14;292.30529599982975;857.2659834321781;0.0;Car14;302.9552694382875;0.8803358135269632;{321.03861831214925,812.9448337474305,0.0};([Road(35),Road(14),Road(1)]) as path;Road(14);0.8803358135269632;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{838.1415704727988,39.11622780968901,0.0};false
2;Car15;131.55694186509106;522.8357728611483;0.0;Car15;144.62472939713103;0.4018897445697121;{111.89542469342699,536.7957178092298,0.0};([Road(5),Road(6),Road(30),Road(31),Road(13),Road(2),Road(11),Road(24),Road(23),Road(15),Road(10)]) as path;Road(5);0.4018897445697121;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1613.0515903022024,1006.6894620511157,0.0};false
2;Car16;430.08711042353946;1238.038388990518;0.0;Car16;29.496457676374057;0.20823718293622556;{440.96191587600225,1244.1901703631822,0.0};([Road(39),Road(38),Road(28),Road(12),Road(0)]) as path;Road(39);0.20823718293622556;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
2;Car17;1226.5812332739006;632.6124081724265;0.0;Car17;134.3265922169201;0.8680020112600846;{1190.1903854666316,669.8688863400388,0.0};([Road(4)]) as path;Road(4);0.28463259170700894;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1226.5812332739006,632.6124081724265,0.0};false
2;Car18;898.5408923822113;936.7011685219542;0.0;Car18;223.348531245402;0.9858581433220732;{855.5264274599548,896.0975429330001,0.0};([Road(28),Road(26),Road(33),Road(32),Road(17)]) as path;Road(26);0.9858581433220732;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{66.4221104895696,844.8353314317355,0.0};false
2;Car19;571.0111869880682;1274.7766201189556;0.0;Car19;160.90966032507;0.9481728428906899;{517.2495553018817,1293.3831034627344,0.0};([Road(8),Road(39),Road(34),Road(32),Road(17)]) as path;Road(39);0.94817284289069;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{66.4221104895696,844.8353314317355,0.0};false
3;Car0;879.8799664727195;874.3159514736353;0.0;Car0;223.7962594680358;1.0454795293148305;{834.6019994757535,830.9016161568238,0.0};([Road(27),Road(28),Road(11),Road(2),Road(13),Road(31),Road(36),Road(37),Road(20)]) as path;Road(11);1.0454795293148302;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{829.9301835848019,80.13972448222921,0.0};false
3;Car1;1635.3155259301138;921.4916025713936;0.0;Car1;125.77912946347466;0.832756847117081;{1606.1026389909812,962.0273832570401,0.0};([Road(3),Road(25),Road(24),Road(12),Road(0)]) as path;Road(3);0.832756847117081;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
3;Car2;420.6938201405123;1232.7246876609856;0.0;Car2;29.49645767637409;1.3822779734405015;{492.88075539594,1273.5601992106197,0.0};([Road(34),Road(39),Road(38),Road(27),Road(23),Road(25),Road(3)]) as path;Road(39);1.3822779734405015;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1585.0335256932303,991.2620779725257,0.0};false
3;Car3;743.8925471057513;758.9044134052543;0.0;Car3;178.62790977096128;0.7582127664675653;{698.4128251441444,759.993746934881,0.0};([Road(11),Road(2),Road(13),Road(35),Road(32),Road(17)]) as path;Road(2);0.7582127664675653;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{66.4221104895696,844.8353314317355,0.0};false
3;Car4;278.7881123571583;817.1432245822465;0.0;Car4;302.8487784185196;1.0416256457559456;{312.6882538910744,764.6387223637907,0.0};([Road(32),Road(29),Road(36),Road(37)]) as path;Road(36);1.0416256457559454;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{501.39724288258003,599.1834990912175,0.0};false
3;Car5;1594.6908355377548;977.8623934349641;0.0;Car5;125.77912946347467;1.2792007940638201;{1549.8168146290068,1040.1295522347832,0.0};([Road(3),Road(25),Road(24),Road(11),Road(2),Road(13),Road(31),Road(36),Road(37)]) as path;Road(3);1.2792007940638201;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{501.39724288258003,599.1834990912175,0.0};false
3;Car6;129.46761839642406;864.4040848576491;0.0;Car6;228.3280315336544;0.7951649780825807;{97.74697718542195,828.7665294744367,0.0};([Road(35),Road(31),Road(30)]) as path;Road(30);0.7951649780825807;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{91.63605446525617,821.9010205008381,0.0};false
3;Car7;1186.313677110683;1168.1369144800587;0.0;Car7;223.7962594680479;0.8993663930810356;{1147.3636252710428,1130.7900386521897,0.0};([Road(25),Road(24),Road(11),Road(2),Road(13),Road(14),Road(1)]) as path;Road(25);0.8993663930810356;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{838.1415704727988,39.11622780968901,0.0};false
3;Car8;6.685501837575401;562.8857552772366;0.0;Car8;144.3773055570316;0.875983946012802;nil;([Road(9),Road(17),Road(32),Road(35),Road(13),Road(2),Road(11),Road(12),Road(0)]) as path;Road(9);0.875983946012802;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
3;Car9;209.25126341417814;921.6248780857741;0.0;Car9;21.258543535701072;0.991625674565715;{264.70022322775435,943.1973183288454,0.0};([Road(30),Road(36),Road(37)]) as path;Road(30);0.991625674565715;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{501.39724288258003,599.1834990912175,0.0};false
3;Car10;631.7021729543787;813.6088058844213;0.0;Car10;122.38384315788065;1.2252989596411625;{592.3267976950569,875.6931595411951,0.0};([Road(26),Road(33),Road(35),Road(31),Road(30)]) as path;Road(26);1.2252989596411625;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{91.63605446525617,821.9010205008381,0.0};false
3;Car11;991.5137732796834;968.7138968311493;0.0;Car11;294.9507481826836;0.3428078278068548;{1000.1903567324772,950.0650672676871,0.0};([Road(26),Road(28),Road(12),Road(0)]) as path;Road(12);0.3428078278068548;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
3;Car12;1100.6110127541297;734.228072327488;0.0;Car12;294.9507481826837;0.3211848512279798;{1108.7403112689315,716.755537971326,0.0};([Road(12),Road(0)]) as path;Road(12);0.32118485122797985;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
3;Car13;1060.7838443147136;1089.8508609944186;0.0;Car13;223.34853124540106;0.7161077647977028;{1029.538991758494,1060.3571942228402,0.0};([Road(15),Road(27),Road(26),Road(33),Road(32),Road(17)]) as path;Road(15);0.7161077647977028;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{66.4221104895696,844.8353314317355,0.0};false
3;Car14;321.0386183121493;812.9448337474305;0.0;Car14;302.9552694382875;0.8803358135269632;{349.7719406244688,768.6236840626829,0.0};([Road(35),Road(14),Road(1)]) as path;Road(14);0.8803358135269632;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{838.1415704727988,39.11622780968901,0.0};false
3;Car15;111.89542469342697;536.7957178092298;0.0;Car15;144.62472939713106;0.4018897445697121;{92.23390752176289,550.7556627573114,0.0};([Road(5),Road(6),Road(30),Road(31),Road(13),Road(2),Road(11),Road(24),Road(23),Road(15),Road(10)]) as path;Road(5);0.4018897445697121;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1613.0515903022024,1006.6894620511157,0.0};false
3;Car16;440.96191587600225;1244.1901703631822;0.0;Car16;29.49645767637405;0.20823718293622556;{451.83672132846505,1250.3419517358466,0.0};([Road(39),Road(38),Road(28),Road(12),Road(0)]) as path;Road(39);0.20823718293622556;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
3;Car17;1226.5812332739006;632.6124081724265;0.0;Car17;134.3265922169201;0.8680020112600846;{1190.1903854666316,669.8688863400388,0.0};nil;nil;0.0;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1226.5812332739006,632.6124081724265,0.0};true
3;Car18;855.5264274599548;896.097542933;0.0;Car18;223.348531245402;0.9858581433220732;{812.5119625376983,855.4939173440459,0.0};([Road(28),Road(26),Road(33),Road(32),Road(17)]) as path;Road(26);0.9858581433220733;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{66.4221104895696,844.8353314317355,0.0};false
3;Car19;517.7724191438688;1287.6411934912533;0.0;Car19;209.49645767637406;0.9481728428906899;{468.2558291845112,1259.6300959979324,0.0};([Road(8),Road(39),Road(34),Road(32),Road(17)]) as path;Road(39);0.9481728428906899;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{66.4221104895696,844.8353314317355,0.0};false
4;Car0;834.6019994757535;830.9016161568238;0.0;Car0;223.7962594680358;1.0454795293148305;{789.3240324787874,787.4872808400123,0.0};([Road(27),Road(28),Road(11),Road(2),Road(13),Road(31),Road(36),Road(37),Road(20)]) as path;Road(11);1.0454795293148302;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{829.9301835848019,80.13972448222921,0.0};false
4;Car1;1606.1026389909814;962.0273832570401;0.0;Car1;125.77912946347463;0.832756847117081;{1576.889752051849,1002.5631639426866,0.0};([Road(3),Road(25),Road(24),Road(12),Road(0)]) as path;Road(3);0.832756847117081;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1200.2873322918313,608.9425020660274,0.0};false
4;Car2;492.88075539594;1273.5601992106197;0.0;Car2;29.496457676374074;1.3822779734405015;{565.0676906513677,1314.3957107602537,0.0};([Road(34),Road(39),Road(38),Road(27),Road(23),Road(25),Road(3)]) as path;Road(39);1.3822779734405015;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{1585.0335256932303,991.2620779725257,0.0};false
4;Car3;698.4128251441444;759.993746934881;0.0;Car3;178.6279097709613;0.7582127664675653;{652.9331031825376,761.0830804645076,0.0};([Road(11),Road(2),Road(13),Road(35),Road(32),Road(17)]) as path;Road(2);0.7582127664675653;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{66.4221104895696,844.8353314317355,0.0};false
4;Car4;312.6882538910744;764.6387223637907;0.0;Car4;302.8487784185196;1.0416256457559456;{346.5883954249905,712.134220145335,0.0};([Road(32),Road(29),Road(36),Road(37)]) as path;Road(36);1.0416256457559456;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{501.39724288258003,599.1834990912175,0.0};false
4;Car5;1549.8168146290068;1040.1295522347832;0.0;Car5;125.7791294634747;1.2792007940638201;{1504.9427937202588,1102.396711034602,0.0};([Road(3),Road(25),Road(24),Road(11),Road(2),Road(13),Road(31),Road(36),Road(37)]) as path;Road(3);1.2792007940638201;°red;file('D:/Gama/workspace/TrafficModelV1/includes/red-car.png');{501.39724288258003,599.1834990912175,0.0};false
